objectid,comunidad,provincia,nombre,grado_ocupacion,paseo_maritimo,nudismo,acceso_disc,Autobús,aparcamiento,aseos,lavapies,duchas,telefonos,papelera,oficina_tur,zona_infantil,zona_deportiva,club_nautico,submarino,zona_surf
2161,Galicia,Pontevedra,Ribeira,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2162,Illes Balears,Illes Balears,S'Estanyol,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2163,Illes Balears,Illes Balears,Pinet,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2164,Illes Balears,Illes Balears,Punta Xinxó,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2165,Illes Balears,Illes Balears,Caló de S'Oli,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2166,Illes Balears,Illes Balears,Es Port d'Es Torrent,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2167,Illes Balears,Illes Balears,Cala Bassa,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2168,Illes Balears,Illes Balears,Cala Roig,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2169,Illes Balears,Illes Balears,Cala Conta,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2170,Galicia,Pontevedra,Muxeira,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2171,Galicia,Pontevedra,Da Punta,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2172,Galicia,Pontevedra,Rande,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2173,Galicia,Pontevedra,A Meda,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2174,Galicia,Pontevedra,Arealonga,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2175,Galicia,Pontevedra,A Punta,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2176,Galicia,Pontevedra,Alcabre,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2177,Galicia,Pontevedra,A Mourisca,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2178,Galicia,Pontevedra,O Tombo do Gato,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2179,Galicia,Pontevedra,As Fontes,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2180,Galicia,Pontevedra,Samil,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2181,Galicia,Pontevedra,A Calzoa,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2182,Galicia,Pontevedra,Fechiño,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2183,Galicia,Pontevedra,Fontaíña,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2184,Galicia,Pontevedra,O Vao,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2185,Galicia,Pontevedra,Toralla,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2186,Galicia,Pontevedra,Canido,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2187,Galicia,Pontevedra,Xunqueiro,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2188,Galicia,Pontevedra,Buraca,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2189,Galicia,Pontevedra,Canto de Area,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2190,Galicia,Pontevedra,A Noiva,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2191,Galicia,Pontevedra,Muíños de Fortiñón,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2192,Galicia,Pontevedra,O Portiño,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2193,Galicia,Pontevedra,Figueiras,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2194,Galicia,Pontevedra,Rodas,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2195,Galicia,Pontevedra,San Martiño,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2196,Galicia,Pontevedra,Patos,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2197,Galicia,Pontevedra,Portocelo,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2198,Galicia,Pontevedra,Arribas Blancas,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2199,Galicia,Pontevedra,Area Fofa,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2200,Galicia,Pontevedra,Madorra,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2201,Galicia,Pontevedra,Panxón,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2202,Galicia,Pontevedra,América,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2203,Galicia,Pontevedra,Ladeira,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2204,Galicia,Pontevedra,Santa Marta,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2205,Galicia,Pontevedra,Ribeira,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2206,Galicia,Pontevedra,Barbeira,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2207,Galicia,Pontevedra,O Codesal,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2208,Illes Balears,Illes Balears,Sa Figuera Borda,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2209,Illes Balears,Illes Balears,Cala Codolá,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2210,Illes Balears,Illes Balears,Talamanca,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2211,Illes Balears,Illes Balears,Cala Rotja,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2212,Illes Balears,Illes Balears,Caló d'Es Morts,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2213,Illes Balears,Illes Balears,Caló de S'Olí,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2214,Illes Balears,Illes Balears,Sa Calobra,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2215,Illes Balears,Illes Balears,Cala Fotuda,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2216,Illes Balears,Illes Balears,Cala Tuent,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2217,Illes Balears,Illes Balears,Puerto de Sóller,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2218,Illes Balears,Illes Balears,En Repic,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2219,Illes Balears,Illes Balears,Llucalcari,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2220,Illes Balears,Illes Balears,Cala Boquer,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2221,Illes Balears,Illes Balears,Cala Castell,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2222,Illes Balears,Illes Balears,Torrent de Pareis,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2223,Illes Balears,Illes Balears,Sa Cova,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2224,Illes Balears,Illes Balears,S'Argamassa,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2225,Illes Balears,Illes Balears,Pont de Baix,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2226,Illes Balears,Illes Balears,Es Canal de S'Olla,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2227,Illes Balears,Illes Balears,Ses Salines,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2228,Illes Balears,Illes Balears,Es Cavallet,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2229,Illes Balears,Illes Balears,En Bossa,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2230,Illes Balears,Illes Balears,Es Vivé,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2231,Illes Balears,Illes Balears,Ses Figueretes,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2232,Illes Balears,Illes Balears,Cala Gat,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2233,Illes Balears,Illes Balears,Es Caná,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2234,Illes Balears,Illes Balears,Cala Nova,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2235,Illes Balears,Illes Balears,Cala Llenya,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2236,Illes Balears,Illes Balears,Cala Mastella,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2237,Illes Balears,Illes Balears,Cala Boix,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2238,Illes Balears,Illes Balears,Canal d'En Martí,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2239,Illes Balears,Illes Balears,Es Figueral,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2240,Illes Balears,Illes Balears,Cala de S'Aigua Blanca,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2241,Illes Balears,Illes Balears,Cala San Vicente,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2242,Illes Balears,Illes Balears,Sa Font de N'Alis,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2243,Illes Balears,Illes Balears,Caló de Sa Torre,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2244,Illes Balears,Illes Balears,Cala Egos,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2245,Illes Balears,Illes Balears,Cala D'Or,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2246,Illes Balears,Illes Balears,Cala Gran,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2247,Illes Balears,Illes Balears,Cala Ferrera,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2248,Illes Balears,Illes Balears,Cala Mitjana,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2249,Illes Balears,Illes Balears,Cala Llentia,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2250,Illes Balears,Illes Balears,Cala Corral,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2251,Illes Balears,Illes Balears,Cala Tarida,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2252,Illes Balears,Illes Balears,Caló d'Es Serral,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2253,Illes Balears,Illes Balears,Caló d'En Calders,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2254,Illes Balears,Illes Balears,Port de Benirrás,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2255,Illes Balears,Illes Balears,Port de Sant Miquel,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2256,Illes Balears,Illes Balears,Caló d'Es Moltons,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2257,Illes Balears,Illes Balears,S'Illa d'En Bosc,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2258,Illes Balears,Illes Balears,Cala d'Es Portixol,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2259,Illes Balears,Illes Balears,Magalluf,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2260,Illes Balears,Illes Balears,Cala Major,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2261,Illes Balears,Illes Balears,Caló Santanyí,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2262,País Vasco,Gipuzkoa,Hondarribia,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2263,País Vasco,Gipuzkoa,Los Frailes,Bajo,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2264,País Vasco,Gipuzkoa,La Zurriola,Alto,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2265,País Vasco,Gipuzkoa,La Concha,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2266,País Vasco,Gipuzkoa,Playa de la Isla,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2267,Illes Balears,Illes Balears,Cala Molí,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2268,Illes Balears,Illes Balears,Caló d'En Real,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2269,Illes Balears,Illes Balears,Cala Vedella,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2270,Illes Balears,Illes Balears,Caló de S'Oratge,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2271,Illes Balears,Illes Balears,Cala Carbó,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2272,Illes Balears,Illes Balears,Cala Truja,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2273,Illes Balears,Illes Balears,Cala D'Hort,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2274,Illes Balears,Illes Balears,Cala Llentrisca,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2275,Illes Balears,Illes Balears,Cala d'Es Cubells,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2276,Illes Balears,Illes Balears,Les Ovelles,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2277,Illes Balears,Illes Balears,Sa Caixota,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2278,Illes Balears,Illes Balears,Es Cuco,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2279,Illes Balears,Illes Balears,Cala de Porroig,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2280,Illes Balears,Illes Balears,Es Xarco,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2281,Illes Balears,Illes Balears,Jondal,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2282,Illes Balears,Illes Balears,Sa Caleta,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2283,Illes Balears,Illes Balears,Es Codolá,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2284,Illes Balears,Illes Balears,S'Estanyol,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2285,Illes Balears,Illes Balears,Cala Espart,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2286,Illes Balears,Illes Balears,Cala Olivera,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2287,Illes Balears,Illes Balears,Cala Llonga,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2288,Illes Balears,Illes Balears,Caló de S'Algar,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2289,Illes Balears,Illes Balears,Santa Eulària,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2290,Illes Balears,Illes Balears,Ses Roquetes,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2291,Illes Balears,Illes Balears,Es Riu de Sta Eulària,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2292,Illes Balears,Illes Balears,Es Niu Blau,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2293,Illes Balears,Illes Balears,Cala Pada,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2294,Illes Balears,Illes Balears,Cala d'Es Jonc,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2295,Illes Balears,Illes Balears,Caló d'En Serra,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2296,Illes Balears,Illes Balears,Port de Portinatx,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2297,Illes Balears,Illes Balears,S'Arenal Gran,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2298,Illes Balears,Illes Balears,S'Arenal Petit de Portinatx,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2299,Illes Balears,Illes Balears,Cala Xuclá,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2300,Illes Balears,Illes Balears,S'Illot d'En Renclí,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2301,Illes Balears,Illes Balears,Cala Xarraca,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2302,Illes Balears,Illes Balears,Cala es Murtar,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2303,Illes Balears,Illes Balears,Cala Tamarells,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2304,Illes Balears,Illes Balears,Cala Sant Esteve,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2305,Illes Balears,Illes Balears,Cala Alcaufar,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2306,Illes Balears,Illes Balears,Punta Prima,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2307,Illes Balears,Illes Balears,Binibeca Nou,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2308,Illes Balears,Illes Balears,Cales Coves,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2309,Illes Balears,Illes Balears,Cala'n Porter,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2310,Illes Balears,Illes Balears,Son Bou,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2311,Illes Balears,Illes Balears,Sant Tomas,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2312,Illes Balears,Illes Balears,Sant Adeodato,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2313,Illes Balears,Illes Balears,Es Alocs,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2314,Illes Balears,Illes Balears,Cala Galdana,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2315,Illes Balears,Illes Balears,Son Xoriguer,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2316,Illes Balears,Illes Balears,Cala'n Bosch,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2317,Illes Balears,Illes Balears,Cala Blanca,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2318,Illes Balears,Illes Balears,Cala Santandria,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2319,Illes Balears,Illes Balears,Cala'n Blanes,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2320,Illes Balears,Illes Balears,Cala En Forcat,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2321,Illes Balears,Illes Balears,Cales Piques,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2322,Illes Balears,Illes Balears,Cala Carbó,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2323,Illes Balears,Illes Balears,Cala del Pilar,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2324,Illes Balears,Illes Balears,Ses Estanques,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2325,Illes Balears,Illes Balears,Cala Galiota,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2326,Illes Balears,Illes Balears,Playeta d'Es Delfí,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2327,Illes Balears,Illes Balears,Es Carbó,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2328,Illes Balears,Illes Balears,Cala en Tugores,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2329,Illes Balears,Illes Balears,Es Caragol,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2330,Illes Balears,Illes Balears,Cala Marmols,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2331,Illes Balears,Illes Balears,Cala s'Almonia,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2332,Illes Balears,Illes Balears,Caló d'Es Moro,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2333,Illes Balears,Illes Balears,Caló Antena,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2334,Illes Balears,Illes Balears,Caló Bota,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2335,Illes Balears,Illes Balears,Cala Virgili,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2336,Illes Balears,Illes Balears,Cala Pilota,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2337,Illes Balears,Illes Balears,Cala Magraner,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2338,Illes Balears,Illes Balears,Cala Sequer,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2339,Illes Balears,Illes Balears,Cala Falco,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2340,Illes Balears,Illes Balears,Cala Petita,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2341,Illes Balears,Illes Balears,Cala Morlanda,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2342,Illes Balears,Illes Balears,Cala Calderer,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2343,Illes Balears,Illes Balears,Cala Pregonda,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2344,Illes Balears,Illes Balears,Caló d'Es Porcs,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2345,Illes Balears,Illes Balears,Cala Salada,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2346,Illes Balears,Illes Balears,Cala Gració,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2347,Illes Balears,Illes Balears,Caló des Moro,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2348,Illes Balears,Illes Balears,Es Puetó,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2349,Illes Balears,Illes Balears,San Antonio,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2350,Illes Balears,Illes Balears,Sa Torreta,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2351,Illes Balears,Illes Balears,Es Racó de S'Alga,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2352,Illes Balears,Illes Balears,Cala de Bosch,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2353,Illes Balears,Illes Balears,Ses Illetes,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2354,Illes Balears,Illes Balears,Cavall d'en Borràs,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2355,Illes Balears,Illes Balears,Cala Savina,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2356,Illes Balears,Illes Balears,Caló d'es Moro,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2357,Illes Balears,Illes Balears,Caló d'en Trull,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2358,Illes Balears,Illes Balears,Cala Saona,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2359,Illes Balears,Illes Balears,Es Migjorn,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2360,Illes Balears,Illes Balears,Els Arenals,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2361,Illes Balears,Illes Balears,Cala Codolá,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2362,Illes Balears,Illes Balears,Platja de ses Canyes,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2363,Illes Balears,Illes Balears,Cala en Baster,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2364,Illes Balears,Illes Balears,Es Pujols,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2365,Illes Balears,Illes Balears,Sa Roqueta,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2366,Illes Balears,Illes Balears,Ses Salines,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2367,Illes Balears,Illes Balears,Platja de Llevant,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2368,Illes Balears,Illes Balears,Estany d'Es Peix,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2369,Illes Balears,Illes Balears,Tramuntana,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2370,Illes Balears,Illes Balears,Pas d'En Adolf,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2371,Illes Balears,Illes Balears,Es Caló,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2372,Illes Balears,Illes Balears,Cala En Cucó,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2373,Illes Balears,Illes Balears,Cala Basset,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2374,Illes Balears,Illes Balears,Es Descarregador,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2375,Illes Balears,Illes Balears,Sant Elm,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2376,Illes Balears,Illes Balears,Cala Conills,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2377,Illes Balears,Illes Balears,Cala Egos,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2378,Illes Balears,Illes Balears,Cala Marmassén,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2379,Illes Balears,Illes Balears,Cala Llamp,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2380,Illes Balears,Illes Balears,Camp de Mar,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2381,Illes Balears,Illes Balears,S'Algar,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2382,Illes Balears,Illes Balears,Cala Fonoll,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2383,Illes Balears,Illes Balears,Cala Fornells,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2384,Illes Balears,Illes Balears,Peguera,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2385,Illes Balears,Illes Balears,Cala de Santa Ponça,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2386,Illes Balears,Illes Balears,Cala Vinyes,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2387,Illes Balears,Illes Balears,C'an Pere Antoni,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
